date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:20:25	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Dec%202022%2005:20:26%20GMT	https://troy6593.wixsite.com/kbtj-consulting/rb_wixui.thunderbolt~bootstrap.46a319d7.chunk.min.css	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/rb_wixui.thunderbolt_bootstrap.46a319d7.chunk.min.css	(from https://troy6593.wixsite.com/kbtj-consulting/blank-1)
09:20:26	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Dec%202022%2005:20:26%20GMT	https://troy6593.wixsite.com/kbtj-consulting/rb_wixui.thunderbolt~bootstrap.857d2271.chunk.min.js	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/rb_wixui.thunderbolt_bootstrap.857d2271.chunk.min.js	(from https://troy6593.wixsite.com/kbtj-consulting/blank-1)
09:20:26	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Dec%202022%2005:20:26%20GMT	https://troy6593.wixsite.com/kbtj-consulting/rb_wixui.thunderbolt~bootstrap-classic.338206b6.chunk.min.css	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/rb_wixui.thunderbolt_bootstrap-classic.338206b6.chunk.min.css	(from https://troy6593.wixsite.com/kbtj-consulting/blank-1)
09:20:26	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Dec%202022%2005:20:26%20GMT	https://troy6593.wixsite.com/kbtj-consulting/rb_wixui.thunderbolt~bootstrap-classic.e41c3356.chunk.min.js	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/rb_wixui.thunderbolt_bootstrap-classic.e41c3356.chunk.min.js	(from https://troy6593.wixsite.com/kbtj-consulting/blank-1)
09:20:26	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Dec%202022%2005:20:27%20GMT	https://troy6593.wixsite.com/kbtj-consulting/rb_wixui.thunderbolt~bootstrap-responsive.71411152.chunk.min.css	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/rb_wixui.thunderbolt_bootstrap-responsive.71411152.chunk.min.css	(from https://troy6593.wixsite.com/kbtj-consulting/blank-1)
09:20:27	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Dec%202022%2005:20:27%20GMT	https://troy6593.wixsite.com/kbtj-consulting/rb_wixui.thunderbolt~bootstrap-responsive.874307cc.chunk.min.js	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/rb_wixui.thunderbolt_bootstrap-responsive.874307cc.chunk.min.js	(from https://troy6593.wixsite.com/kbtj-consulting/blank-1)
09:20:27	701/701	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Dec%202022%2005:20:27%20GMT	https://static.wixstatic.com/media/11062b_23038e254b914d11b792ca46e48b637f~mv2_d_5000_3333_s_4_2.jpg/v1/fill/w_4,h_3,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/11062b_23038e254b914d11b792ca46e48b637f~mv2_d_5000_3333_s_4_2.jpg	Z:/Downloads/KBTJConsulting/wix/static.wixstatic.com/media/11062b_23038e254b914d11b792ca46e48b637f_mv2_d_5/v1/fill/w_4,h_3,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc/11062b_23038e254b914d11b792ca46e48b637f_mv2_d_5000_3333_s_4_2.jpg	(from https://troy6593.wixsite.com/kbtj-consulting/blank-1)
09:20:28	1175/1175	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Dec%202022%2005:20:28%20GMT	https://static.wixstatic.com/media/11062b_df3f13d9ae37443c8866a8eb7e57b2d1~mv2_d_6612_4303_s_4_2.jpg/v1/fill/w_4,h_3,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/11062b_df3f13d9ae37443c8866a8eb7e57b2d1~mv2_d_6612_4303_s_4_2.jpg	Z:/Downloads/KBTJConsulting/wix/static.wixstatic.com/media/11062b_df3f13d9ae37443c8866a8eb7e57b2d1_mv2_d_6/v1/fill/w_4,h_3,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc/11062b_df3f13d9ae37443c8866a8eb7e57b2d1_mv2_d_6612_4303_s_4_2.jpg	(from https://troy6593.wixsite.com/kbtj-consulting/blank-1)
09:20:28	1176/1176	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Dec%202022%2005:20:28%20GMT	https://static.wixstatic.com/media/11062b_327f9b5f4eef4f398e164830a4aa6188~mv2.jpg/v1/fill/w_4,h_3,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/11062b_327f9b5f4eef4f398e164830a4aa6188~mv2.jpg	Z:/Downloads/KBTJConsulting/wix/static.wixstatic.com/media/11062b_327f9b5f4eef4f398e164830a4aa6188_mv2.jpg/v1/fill/w_4,h_3,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/11062b_327f9b5f4eef4f398e164830a4aa6188_mv2.jpg	(from https://troy6593.wixsite.com/kbtj-consulting/blank-1)
09:20:30	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Dec%202022%2005:20:30%20GMT	https://troy6593.wixsite.com/kbtj-consulting/service-page/sitemap.xml	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/service-page/sitemap.44.delayed	(from https://troy6593.wixsite.com/kbtj-consulting/service-page/introductory-consultation)
09:20:30	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Dec%202022%2005:20:31%20GMT	https://troy6593.wixsite.com/kbtj-consulting/service-page/feed.xml	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/service-page/feed.xml	(from https://troy6593.wixsite.com/kbtj-consulting/service-page/introductory-consultation)
09:20:30	822527/822527	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2005:20:29%20GMT	https://troy6593.wixsite.com/kbtj-consulting/service-page/decodeURIComponent(e	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/service-page/decodeURIComponent(e.html	(from https://troy6593.wixsite.com/kbtj-consulting/service-page/introductory-consultation)
09:20:31	822612/822612	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2005:20:30%20GMT	https://troy6593.wixsite.com/kbtj-consulting/service-page/robots.txt	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/service-page/robots.html	(from https://troy6593.wixsite.com/kbtj-consulting/service-page/introductory-consultation)
09:20:32	822381/822381	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2005:20:31%20GMT	https://troy6593.wixsite.com/kbtj-consulting/service-page/72f3a86c.min.css	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/service-page/72f3a86c.min.html	(from https://troy6593.wixsite.com/kbtj-consulting/service-page/introductory-consultation)
09:20:35	822404/822404	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2005:20:32%20GMT	https://troy6593.wixsite.com/kbtj-consulting/service-page/857d2271.chunk.min.js	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/service-page/857d2271.chunk.min.html	(from https://troy6593.wixsite.com/kbtj-consulting/service-page/introductory-consultation)
09:20:35	822409/822409	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2005:20:33%20GMT	https://troy6593.wixsite.com/kbtj-consulting/service-page/e41c3356.chunk.min.js	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/service-page/e41c3356.chunk.min.html	(from https://troy6593.wixsite.com/kbtj-consulting/service-page/introductory-consultation)
09:20:35	821776/821776	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2005:20:31%20GMT	https://troy6593.wixsite.com/kbtj-consulting/service-page/ad9dbfcd.min.css	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/service-page/ad9dbfcd.min.html	(from https://troy6593.wixsite.com/kbtj-consulting/service-page/introductory-consultation)
09:20:35	822291/822291	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2005:20:33%20GMT	https://troy6593.wixsite.com/kbtj-consulting/service-page/874307cc.chunk.min.js	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/service-page/874307cc.chunk.min.html	(from https://troy6593.wixsite.com/kbtj-consulting/service-page/introductory-consultation)
09:20:36	821981/821981	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2005:20:36%20GMT	https://troy6593.wixsite.com/kbtj-consulting/service-page/rb_wixui.thunderbolt~common-site-members-dialogs.cf5fe8ef.chunk.min.js	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/service-page/rb_wixui.thunderbolt_common-site-members-dialogs.cf5fe8ef.chunk.min.html	(from https://troy6593.wixsite.com/kbtj-consulting/service-page/introductory-consultation)
09:20:37	822708/822708	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2005:20:36%20GMT	https://troy6593.wixsite.com/kbtj-consulting/service-page/rb_wixui.thunderbolt~bootstrap.857d2271.chunk.min.js	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/service-page/rb_wixui.thunderbolt_bootstrap.857d2271.chunk.min.html	(from https://troy6593.wixsite.com/kbtj-consulting/service-page/introductory-consultation)
09:20:38	822484/822484	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2005:20:36%20GMT	https://troy6593.wixsite.com/kbtj-consulting/service-page/rb_wixui.thunderbolt~bootstrap.46a319d7.chunk.min.css	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/service-page/rb_wixui.thunderbolt_bootstrap.46a319d7.chunk.min.html	(from https://troy6593.wixsite.com/kbtj-consulting/service-page/introductory-consultation)
09:20:38	821922/821922	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2005:20:37%20GMT	https://troy6593.wixsite.com/kbtj-consulting/service-page/rb_wixui.thunderbolt~bootstrap-classic.e41c3356.chunk.min.js	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/service-page/rb_wixui.thunderbolt_bootstrap-classic.e41c3356.chunk.min.html	(from https://troy6593.wixsite.com/kbtj-consulting/service-page/introductory-consultation)
09:20:38	822041/822041	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2005:20:37%20GMT	https://troy6593.wixsite.com/kbtj-consulting/service-page/rb_wixui.thunderbolt~bootstrap-classic.338206b6.chunk.min.css	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/service-page/rb_wixui.thunderbolt_bootstrap-classic.338206b6.chunk.min.html	(from https://troy6593.wixsite.com/kbtj-consulting/service-page/introductory-consultation)
09:20:38	822902/822902	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2005:20:38%20GMT	https://troy6593.wixsite.com/kbtj-consulting/service-page/rb_wixui.thunderbolt~bootstrap-responsive.71411152.chunk.min.css	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/service-page/rb_wixui.thunderbolt_bootstrap-responsive.71411152.chunk.min.html	(from https://troy6593.wixsite.com/kbtj-consulting/service-page/introductory-consultation)
09:20:41	822895/822895	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202022%2005:20:39%20GMT	https://troy6593.wixsite.com/kbtj-consulting/service-page/rb_wixui.thunderbolt~bootstrap-responsive.874307cc.chunk.min.js	Z:/Downloads/KBTJConsulting/wix/troy6593.wixsite.com/kbtj-consulting/service-page/rb_wixui.thunderbolt_bootstrap-responsive.874307cc.chunk.min.html	(from https://troy6593.wixsite.com/kbtj-consulting/service-page/introductory-consultation)
